,learning_rate,weight_decay,epoch,TP,TN,FP,FN,accuracy,precision,recall,f1_score
46,0.0031,2.95726e-05,7,625.0,628.0,328.0,339.0,0.6526041626930237,0.6558237075805664,0.6483402252197266,0.6520604892816532
47,0.0031,2.95726e-05,8,632.0,675.0,279.0,334.0,0.6807291507720947,0.693743109703064,0.6542443037033081,0.6734150101461495
48,0.0031,2.95726e-05,9,632.0,643.0,334.0,311.0,0.6640625,0.6542443037033081,0.6702014803886414,0.6621267772767793
49,0.0031,2.95726e-05,10,652.0,659.0,314.0,295.0,0.682812511920929,0.6749482154846191,0.6884899735450745,0.6816518567066422
50,0.0031,2.95726e-05,11,684.0,688.0,268.0,280.0,0.7145833373069763,0.7184873819351196,0.7095435857772827,0.7139874709412788
51,0.0031,2.95726e-05,12,649.0,698.0,264.0,309.0,0.7015625238418579,0.7108433842658997,0.6774530410766602,0.6937466865947545
52,0.0031,2.95726e-05,13,621.0,629.0,343.0,327.0,0.6510416865348816,0.6441908478736877,0.655063271522522,0.6495815554071619
53,0.0031,2.95726e-05,14,650.0,660.0,308.0,302.0,0.6822916865348816,0.6784968972206116,0.6827731132507324,0.6806283036580624
54,0.0031,2.95726e-05,15,624.0,721.0,267.0,308.0,0.7005208134651184,0.7003366947174072,0.6695278882980347,0.68458585514187
55,0.0031,2.95726e-05,16,617.0,733.0,255.0,315.0,0.703125,0.7075688242912292,0.6620171666145325,0.6840354881050612
56,0.0031,2.95726e-05,17,660.0,699.0,269.0,292.0,0.707812488079071,0.7104413509368896,0.6932772994041443,0.7017543412681145
57,0.0031,2.95726e-05,18,683.0,673.0,282.0,282.0,0.706250011920929,0.7077720165252686,0.7077720165252686,0.7077720017880416
58,0.0031,2.95726e-05,19,685.0,655.0,298.0,282.0,0.6979166865348816,0.6968463659286499,0.708376407623291,0.7025640695009774
59,0.0031,2.95726e-05,20,653.0,731.0,254.0,282.0,0.7208333611488342,0.7199559211730957,0.6983957290649414,0.709011920999133
60,0.0001,2.2656e-05,1,451.0,548.0,404.0,517.0,0.520312488079071,0.5274853706359863,0.46590909361839294,0.494788794744682
61,0.0001,2.2656e-05,2,562.0,517.0,481.0,360.0,0.5619791746139526,0.5388302803039551,0.6095444560050964,0.5720101573028296
62,0.0001,2.2656e-05,3,305.0,721.0,272.0,622.0,0.534375011920929,0.5285961627960205,0.32901832461357117,0.4055850886381681
63,0.0001,2.2656e-05,4,589.0,504.0,470.0,357.0,0.5692708492279053,0.5561850666999817,0.6226215362548828,0.5875311699010147
64,0.0001,2.2656e-05,5,442.0,638.0,318.0,522.0,0.5625,0.5815789699554443,0.4585062265396118,0.5127610541226588
65,0.0001,2.2656e-05,6,646.0,461.0,494.0,319.0,0.5765625238418579,0.5666666626930237,0.6694300770759583,0.6137767475403677
66,0.0001,2.2656e-05,7,543.0,594.0,378.0,405.0,0.5921875238418579,0.5895765423774719,0.5727847814559937,0.5810593180271889
67,0.0001,2.2656e-05,8,582.0,521.0,428.0,389.0,0.5744791626930237,0.5762376189231873,0.5993821024894714,0.5875820196550067
68,0.0001,2.2656e-05,9,621.0,512.0,446.0,341.0,0.5901041626930237,0.5820056200027466,0.6455301642417908,0.6121242176116573
69,0.0001,2.2656e-05,10,573.0,597.0,364.0,386.0,0.609375,0.6115261316299438,0.5974974036216736,0.6044303878594648
70,0.0001,2.2656e-05,11,571.0,562.0,406.0,381.0,0.5901041626930237,0.5844421982765198,0.5997899174690247,0.5920166167726606
71,0.0001,2.2656e-05,12,481.0,694.0,285.0,460.0,0.6119791865348816,0.6279373168945312,0.5111583471298218,0.5635617853602984
72,0.0001,2.2656e-05,13,638.0,538.0,432.0,312.0,0.612500011920929,0.5962616801261902,0.6715789437294006,0.6316831646861458
73,0.0001,2.2656e-05,14,485.0,699.0,292.0,444.0,0.6166666746139526,0.6241956353187561,0.5220667123794556,0.5685814409290955
74,0.0001,2.2656e-05,15,625.0,547.0,399.0,349.0,0.6104166507720947,0.6103515625,0.6416837573051453,0.6256255692511183
75,0.0001,2.2656e-05,16,628.0,549.0,415.0,328.0,0.6130208373069763,0.6021093130111694,0.6569037437438965,0.6283141661491358
76,0.0001,2.2656e-05,17,642.0,548.0,396.0,334.0,0.6197916865348816,0.6184971332550049,0.6577869057655334,0.6375372843104856
77,0.0001,2.2656e-05,18,628.0,577.0,378.0,337.0,0.6276041865348816,0.6242544651031494,0.6507772207260132,0.637240000482435
78,0.0001,2.2656e-05,19,594.0,633.0,330.0,363.0,0.6390625238418579,0.6428571343421936,0.6206896305084229,0.6315789821270982
79,0.0001,2.2656e-05,20,670.0,586.0,383.0,281.0,0.6541666388511658,0.6362773180007935,0.7045215368270874,0.6686626623169939
80,0.0012,1.0571e-06,1,490.0,554.0,419.0,457.0,0.543749988079071,0.5390539169311523,0.5174234509468079,0.5280172671566332
81,0.0012,1.0571e-06,2,548.0,570.0,400.0,402.0,0.5822916626930237,0.5780590772628784,0.5768421292304993,0.5774499293663283
82,0.0012,1.0571e-06,3,632.0,554.0,394.0,340.0,0.6177083253860474,0.6159843802452087,0.6502057909965515,0.6326326147737251
83,0.0012,1.0571e-06,4,690.0,532.0,401.0,297.0,0.6364583373069763,0.6324473023414612,0.6990881562232971,0.6641000869403367
84,0.0012,1.0571e-06,5,705.0,523.0,396.0,296.0,0.6395833492279053,0.640326976776123,0.7042956948280334,0.6707897469323141
85,0.0012,1.0571e-06,6,657.0,559.0,403.0,301.0,0.6333333253860474,0.6198112964630127,0.6858037710189819,0.6511397202394056
86,0.0012,1.0571e-06,7,622.0,652.0,317.0,329.0,0.6635416746139526,0.6624068021774292,0.6540483832359314,0.6582010999322119
87,0.0012,1.0571e-06,8,661.0,632.0,323.0,304.0,0.6734374761581421,0.6717479825019836,0.6849740743637085,0.6782965220134242
88,0.0012,1.0571e-06,9,621.0,679.0,300.0,320.0,0.6770833134651184,0.6742671132087708,0.659936249256134,0.6670247314424833
89,0.0012,1.0571e-06,10,626.0,669.0,302.0,323.0,0.6744791865348816,0.6745689511299133,0.6596417427062988,0.6670218554578782
90,0.0012,1.0571e-06,11,676.0,625.0,316.0,303.0,0.6776041388511658,0.6814516186714172,0.6905004978179932,0.6859462281279803
91,0.0012,1.0571e-06,12,658.0,664.0,313.0,285.0,0.6885416507720947,0.6776518821716309,0.6977730393409729,0.6875653281793047
92,0.0012,1.0571e-06,13,646.0,669.0,291.0,314.0,0.6848958134651184,0.6894343495368958,0.6729166507720947,0.6810754038158847
93,0.0012,1.0571e-06,14,700.0,649.0,288.0,283.0,0.7026041746139526,0.7085019946098328,0.7121058106422424,0.710299354145307
94,0.0012,1.0571e-06,15,674.0,655.0,297.0,294.0,0.692187488079071,0.6941297650337219,0.6962810158729553,0.6952037409340898
95,0.0012,1.0571e-06,16,670.0,671.0,302.0,277.0,0.698437511920929,0.6893004179000854,0.7074973583221436,0.6982803640019803
96,0.0012,1.0571e-06,17,670.0,673.0,280.0,297.0,0.6994791626930237,0.7052631378173828,0.6928645372390747,0.699008854190425
97,0.0012,1.0571e-06,18,686.0,677.0,284.0,273.0,0.7098958492279053,0.7072165012359619,0.7153284549713135,0.7112493643768815
98,0.0012,1.0571e-06,19,673.0,687.0,270.0,290.0,0.7083333134651184,0.7136797308921814,0.6988577246665955,0.7061909460223679
99,0.0012,1.0571e-06,20,698.0,645.0,313.0,264.0,0.6994791626930237,0.690405547618866,0.7255717515945435,0.7075520130445346
100,0.0003,1.9679e-06,1,455.0,518.0,431.0,516.0,0.5067708492279053,0.5135440230369568,0.46858909726142883,0.4900376939164167
101,0.0003,1.9679e-06,2,482.0,553.0,426.0,459.0,0.5390625,0.5308369994163513,0.5122210383415222,0.5213628760869528
102,0.0003,1.9679e-06,3,538.0,570.0,380.0,432.0,0.5770833492279053,0.586056649684906,0.5546391606330872,0.5699152458236884
103,0.0003,1.9679e-06,4,557.0,562.0,409.0,392.0,0.582812488079071,0.5766045451164246,0.5869336128234863,0.5817231984620407
104,0.0003,1.9679e-06,5,555.0,621.0,347.0,397.0,0.612500011920929,0.6152993440628052,0.5829831957817078,0.598705551037901
105,0.0003,1.9679e-06,6,516.0,678.0,317.0,409.0,0.621874988079071,0.6194477677345276,0.5578378438949585,0.5870306754255964
106,0.0003,1.9679e-06,7,506.0,686.0,305.0,423.0,0.6208333373069763,0.6239210963249207,0.5446717143058777,0.581609237379228
107,0.0003,1.9679e-06,8,593.0,645.0,333.0,349.0,0.6447916626930237,0.6403887867927551,0.6295116543769836,0.6349036305078423
108,0.0003,1.9679e-06,9,512.0,727.0,271.0,410.0,0.645312488079071,0.6538952589035034,0.5553145408630371,0.6005865085003954
109,0.0003,1.9679e-06,10,656.0,606.0,333.0,325.0,0.6572916507720947,0.6632962822914124,0.668705403804779,0.6659898654332876
110,0.0003,1.9679e-06,11,681.0,558.0,390.0,291.0,0.645312488079071,0.6358543634414673,0.7006173133850098,0.6666666815328365
111,0.0003,1.9679e-06,12,645.0,635.0,322.0,318.0,0.6666666865348816,0.6670113801956177,0.6697819232940674,0.668393774297553
112,0.0003,1.9679e-06,13,603.0,651.0,319.0,347.0,0.653124988079071,0.6540130376815796,0.6347368359565735,0.6442307603365444
113,0.0003,1.9679e-06,14,671.0,609.0,326.0,314.0,0.6666666865348816,0.6730190515518188,0.6812182664871216,0.6770938470441366
114,0.0003,1.9679e-06,15,591.0,682.0,293.0,354.0,0.6630208492279053,0.668552041053772,0.6253968477249146,0.6462548010351534
115,0.0003,1.9679e-06,16,678.0,624.0,332.0,286.0,0.6781250238418579,0.6712871193885803,0.7033194899559021,0.6869300815642237
116,0.0003,1.9679e-06,17,604.0,692.0,281.0,343.0,0.675000011920929,0.6824858784675598,0.6378036141395569,0.6593886391911581
117,0.0003,1.9679e-06,18,675.0,639.0,315.0,291.0,0.684374988079071,0.6818181872367859,0.6987577676773071,0.6901841015239472
118,0.0003,1.9679e-06,19,612.0,719.0,270.0,319.0,0.6932291388511658,0.6938775777816772,0.6573576927185059,0.6751241267851924
119,0.0003,1.9679e-06,20,631.0,699.0,284.0,306.0,0.6927083134651184,0.6896175146102905,0.6734258532524109,0.6814255263845592
120,0.0013,3.731e-07,1,535.0,534.0,431.0,420.0,0.5567708611488342,0.5538302063941956,0.5602094531059265,0.5570015736350112
121,0.0013,3.731e-07,2,483.0,651.0,325.0,461.0,0.590624988079071,0.5977723002433777,0.5116525292396545,0.5513698446144804
122,0.0013,3.731e-07,3,647.0,538.0,402.0,333.0,0.6171875,0.6167778968811035,0.6602040529251099,0.637752575335128
123,0.0013,3.731e-07,4,564.0,652.0,328.0,376.0,0.6333333253860474,0.6322869658470154,0.6000000238418579,0.6157205761885359
124,0.0013,3.731e-07,5,622.0,600.0,373.0,325.0,0.6364583373069763,0.6251256465911865,0.656810998916626,0.6405767373799293
125,0.0013,3.731e-07,6,631.0,591.0,350.0,348.0,0.6364583373069763,0.6432211995124817,0.6445352435112,0.6438775563101968
126,0.0013,3.731e-07,7,627.0,620.0,323.0,350.0,0.6494791507720947,0.6600000262260437,0.6417604684829712,0.6507525028942419
127,0.0013,3.731e-07,8,689.0,593.0,347.0,291.0,0.6677083373069763,0.665057897567749,0.7030612230300903,0.6835317295212918
128,0.0013,3.731e-07,9,637.0,657.0,317.0,309.0,0.6739583611488342,0.6677148938179016,0.6733615398406982,0.6705263772644475
129,0.0013,3.731e-07,10,690.0,638.0,314.0,278.0,0.6916666626930237,0.6872509717941284,0.7128099203109741,0.6997971486718705
130,0.0013,3.731e-07,11,616.0,670.0,298.0,336.0,0.6697916388511658,0.6739606261253357,0.6470588445663452,0.6602358666875302
131,0.0013,3.731e-07,12,665.0,644.0,304.0,307.0,0.6817708611488342,0.686274528503418,0.6841563582420349,0.6852137715979321
132,0.0013,3.731e-07,13,714.0,646.0,294.0,266.0,0.7083333134651184,0.7083333134651184,0.7285714149475098,0.7183098369536812
133,0.0013,3.731e-07,14,653.0,707.0,268.0,292.0,0.7083333134651184,0.709011971950531,0.691005289554596,0.699892823655191
134,0.0013,3.731e-07,15,712.0,610.0,312.0,286.0,0.6885416507720947,0.6953125,0.7134268283843994,0.7042531996565731
135,0.0013,3.731e-07,16,638.0,649.0,308.0,325.0,0.6703125238418579,0.6744186282157898,0.6625129580497742,0.6684127812807763
136,0.0013,3.731e-07,17,695.0,652.0,308.0,265.0,0.7015625238418579,0.6929212212562561,0.7239583134651184,0.7080998619595551
137,0.0013,3.731e-07,18,690.0,646.0,302.0,282.0,0.6958333253860474,0.6955645084381104,0.709876537322998,0.7026476683788401
138,0.0013,3.731e-07,19,635.0,709.0,279.0,297.0,0.699999988079071,0.6947483420372009,0.6813304424285889,0.6879739618860532
139,0.0013,3.731e-07,20,656.0,681.0,281.0,302.0,0.6963541507720947,0.7001067399978638,0.6847599148750305,0.6923482823257845
140,0.002,1.04603e-05,1,446.0,538.0,433.0,503.0,0.512499988079071,0.5073947906494141,0.46996837854385376,0.4879650064738792
141,0.002,1.04603e-05,2,542.0,550.0,424.0,404.0,0.5687500238418579,0.5610765814781189,0.5729386806488037,0.5669455712875585
142,0.002,1.04603e-05,3,565.0,617.0,371.0,367.0,0.6156250238418579,0.6036324501037598,0.6062231659889221,0.6049250744210959
143,0.002,1.04603e-05,4,561.0,653.0,326.0,380.0,0.6322916746139526,0.6324689984321594,0.5961742997169495,0.613785555226856
144,0.002,1.04603e-05,5,713.0,519.0,381.0,307.0,0.6416666507720947,0.6517367362976074,0.6990196108818054,0.674550563473582
145,0.002,1.04603e-05,6,647.0,622.0,335.0,316.0,0.660937488079071,0.6588594913482666,0.6718587875366211,0.6652956487728877
146,0.002,1.04603e-05,7,625.0,672.0,297.0,326.0,0.6755208373069763,0.6778742074966431,0.657202959060669,0.6673785624440652
147,0.002,1.04603e-05,8,613.0,662.0,317.0,328.0,0.6640625,0.6591398119926453,0.6514346599578857,0.6552645668105284
148,0.002,1.04603e-05,9,595.0,692.0,308.0,325.0,0.6703125238418579,0.6589147448539734,0.64673912525177,0.6527701870000396
149,0.002,1.04603e-05,10,608.0,687.0,294.0,331.0,0.6744791865348816,0.67405766248703,0.6474973559379578,0.660510587806773
150,0.002,1.04603e-05,11,620.0,673.0,321.0,306.0,0.6734374761581421,0.6588735580444336,0.6695464253425598,0.6641671439214315
151,0.002,1.04603e-05,12,703.0,617.0,306.0,294.0,0.6875,0.6967294216156006,0.7051153182983398,0.7008972980713678
152,0.002,1.04603e-05,13,667.0,682.0,282.0,289.0,0.7026041746139526,0.7028450965881348,0.6976987719535828,0.7002624309556855
153,0.002,1.04603e-05,14,658.0,719.0,257.0,286.0,0.7171875238418579,0.7191256880760193,0.6970338821411133,0.7079074494713967
154,0.002,1.04603e-05,15,647.0,689.0,289.0,295.0,0.6958333253860474,0.6912392973899841,0.6868365406990051,0.6890308748909398
155,0.002,1.04603e-05,16,659.0,713.0,260.0,288.0,0.7145833373069763,0.7170838117599487,0.695881724357605,0.7063237050712177
156,0.002,1.04603e-05,17,654.0,702.0,282.0,282.0,0.706250011920929,0.6987179517745972,0.6987179517745972,0.6987179487179487
157,0.002,1.04603e-05,18,681.0,711.0,253.0,275.0,0.7250000238418579,0.7291220426559448,0.7123430967330933,0.7206348951685453
158,0.002,1.04603e-05,19,662.0,725.0,254.0,279.0,0.7223958373069763,0.7227074503898621,0.7035068869590759,0.7129778928419395
159,0.002,1.04603e-05,20,664.0,686.0,277.0,293.0,0.703125,0.7056323289871216,0.6938349008560181,0.699683898455669
160,0.0007,1.2275e-06,1,425.0,562.0,426.0,507.0,0.5140625238418579,0.4994124472141266,0.45600858330726624,0.47672463029432655
161,0.0007,1.2275e-06,2,607.0,512.0,418.0,383.0,0.582812488079071,0.5921950936317444,0.6131312847137451,0.6024814039349184
162,0.0007,1.2275e-06,3,634.0,517.0,452.0,317.0,0.5994791388511658,0.5837937593460083,0.6666666865348816,0.6224841085789364
163,0.0007,1.2275e-06,4,525.0,653.0,318.0,424.0,0.6135416626930237,0.6227757930755615,0.553213894367218,0.5859375285101261
164,0.0007,1.2275e-06,5,646.0,595.0,346.0,333.0,0.6463541388511658,0.6512096524238586,0.6598569750785828,0.6555047979527959
165,0.0007,1.2275e-06,6,628.0,591.0,376.0,325.0,0.6348958611488342,0.6254979968070984,0.6589716672897339,0.6417986986807873
166,0.0007,1.2275e-06,7,575.0,695.0,291.0,359.0,0.6614583134651184,0.6639722585678101,0.6156316995620728,0.6388888733620418
167,0.0007,1.2275e-06,8,591.0,654.0,304.0,371.0,0.6484375,0.6603351831436157,0.614345133304596,0.6365104854727399
168,0.0007,1.2275e-06,9,623.0,681.0,307.0,309.0,0.6791666746139526,0.6698924899101257,0.6684549450874329,0.6691729450553993
169,0.0007,1.2275e-06,10,652.0,646.0,285.0,337.0,0.6760416626930237,0.6958377957344055,0.6592517495155334,0.6770508690926573
170,0.0007,1.2275e-06,11,646.0,624.0,354.0,296.0,0.6614583134651184,0.6460000276565552,0.6857749223709106,0.6652935290820461
171,0.0007,1.2275e-06,12,652.0,648.0,303.0,317.0,0.6770833134651184,0.6827225089073181,0.6728585958480835,0.6777546955802776
172,0.0007,1.2275e-06,13,702.0,654.0,283.0,281.0,0.706250011920929,0.7126903533935547,0.7141404151916504,0.71341461580647
173,0.0007,1.2275e-06,14,640.0,636.0,331.0,313.0,0.6645833253860474,0.6591143012046814,0.6715635061264038,0.6652807059759012
174,0.0007,1.2275e-06,15,627.0,713.0,269.0,311.0,0.6979166865348816,0.6997767686843872,0.668443500995636,0.6837513060376403
175,0.0007,1.2275e-06,16,655.0,681.0,287.0,297.0,0.6958333253860474,0.6953290700912476,0.6880252361297607,0.6916578833732018
176,0.0007,1.2275e-06,17,644.0,706.0,276.0,294.0,0.703125,0.699999988079071,0.6865671873092651,0.6932185448865517
177,0.0007,1.2275e-06,18,661.0,716.0,258.0,285.0,0.7171875238418579,0.719260036945343,0.6987314820289612,0.7088471392331636
178,0.0007,1.2275e-06,19,682.0,699.0,257.0,282.0,0.7192708253860474,0.7263045907020569,0.7074688673019409,0.7167629582009823
179,0.0007,1.2275e-06,20,667.0,712.0,255.0,286.0,0.7182291746139526,0.7234273552894592,0.6998950839042664,0.7114667260316722
180,0.0096,1.4351e-05,1,466.0,570.0,419.0,465.0,0.5395833253860474,0.5265536904335022,0.5005370378494263,0.5132157989531402
181,0.0096,1.4351e-05,2,552.0,546.0,412.0,410.0,0.5718749761581421,0.5726141333580017,0.5738045573234558,0.5732087416918022
182,0.0096,1.4351e-05,3,560.0,649.0,347.0,364.0,0.629687488079071,0.6174200773239136,0.6060606241226196,0.6116876150945603
183,0.0096,1.4351e-05,4,632.0,601.0,354.0,333.0,0.6421874761581421,0.6409736275672913,0.6549223065376282,0.647872877000446
184,0.0096,1.4351e-05,5,576.0,561.0,401.0,382.0,0.5921875238418579,0.5895598530769348,0.6012526154518127,0.5953488141612906
185,0.0096,1.4351e-05,6,576.0,606.0,352.0,386.0,0.6156250238418579,0.6206896305084229,0.5987526178359985,0.609523821627085
186,0.0096,1.4351e-05,7,669.0,627.0,301.0,323.0,0.675000011920929,0.6896907091140747,0.6743951439857483,0.6819571499308472
187,0.0096,1.4351e-05,8,646.0,612.0,337.0,325.0,0.6552083492279053,0.657171905040741,0.6652935147285461,0.6612077600471045
188,0.0096,1.4351e-05,9,616.0,656.0,310.0,338.0,0.6625000238418579,0.6652267575263977,0.6457023024559021,0.6553191499035634
189,0.0096,1.4351e-05,10,632.0,647.0,304.0,337.0,0.6661458611488342,0.6752136945724487,0.652218759059906,0.663517091127234
190,0.0096,1.4351e-05,11,638.0,613.0,331.0,338.0,0.651562511920929,0.6584107279777527,0.6536885499954224,0.6560411553486671
191,0.0096,1.4351e-05,12,630.0,641.0,328.0,321.0,0.6619791388511658,0.6576200127601624,0.6624605655670166,0.660031463914569
192,0.0096,1.4351e-05,13,592.0,718.0,281.0,329.0,0.6822916865348816,0.6781214475631714,0.6427795886993408,0.6599777212641896
193,0.0096,1.4351e-05,14,700.0,637.0,303.0,280.0,0.6963541507720947,0.6979062557220459,0.7142857313156128,0.7060010171930957
194,0.0096,1.4351e-05,15,630.0,670.0,301.0,319.0,0.6770833134651184,0.6766917109489441,0.6638566851615906,0.6702127593353154
195,0.0096,1.4351e-05,16,656.0,697.0,276.0,291.0,0.7046874761581421,0.7038626670837402,0.6927138566970825,0.6982437460377781
196,0.0096,1.4351e-05,17,620.0,714.0,281.0,305.0,0.6947916746139526,0.6881242990493774,0.6702702641487122,0.6790799330234909
197,0.0096,1.4351e-05,18,642.0,733.0,257.0,288.0,0.7161458134651184,0.7141268253326416,0.6903225779533386,0.7020229216010082
198,0.0096,1.4351e-05,19,650.0,697.0,277.0,296.0,0.7015625238418579,0.7011865973472595,0.6871035695075989,0.6940736343042165
199,0.0096,1.4351e-05,20,734.0,612.0,308.0,266.0,0.7010416388511658,0.7044146060943604,0.734000027179718,0.7189030502815446
200,0.0011,4.074e-07,1,561.0,474.0,480.0,405.0,0.5390625,0.5389049053192139,0.5807453393936157,0.5590433745404617
201,0.0011,4.074e-07,2,692.0,472.0,457.0,299.0,0.606249988079071,0.6022628545761108,0.6982845664024353,0.6467290088839539
202,0.0011,4.074e-07,3,501.0,615.0,378.0,426.0,0.581250011920929,0.5699658989906311,0.5404530763626099,0.5548172438262692
203,0.0011,4.074e-07,4,529.0,638.0,342.0,411.0,0.6078125238418579,0.6073479056358337,0.5627659559249878,0.5842076705041532
