,learning_rate,weight_decay,epoch,TP,TN,FP,FN,accuracy,precision,recall,f1_score
16,0.0001,1.88185e-05,17,265.0,1022.0,113.0,520.0,0.6703125238418579,0.7010582089424133,0.337579607963562,0.4557179348920189
17,0.0001,1.88185e-05,18,279.0,1027.0,109.0,505.0,0.6802083253860474,0.719072163105011,0.3558673560619354,0.4761092244794031
18,0.0001,1.88185e-05,19,300.0,996.0,127.0,497.0,0.675000011920929,0.7025761008262634,0.3764115571975708,0.490196110926237
19,0.0001,1.88185e-05,20,331.0,973.0,144.0,472.0,0.6791666746139526,0.6968421339988708,0.41220423579216003,0.5179968946686437
20,0.0004,4.5585e-06,1,62.0,1072.0,77.0,709.0,0.590624988079071,0.4460431635379791,0.08041504770517349,0.13626373803665848
21,0.0004,4.5585e-06,2,129.0,1042.0,107.0,642.0,0.6098958253860474,0.5466101765632629,0.16731517016887665,0.2562065441721602
22,0.0004,4.5585e-06,3,230.0,996.0,124.0,570.0,0.6385416388511658,0.6497175097465515,0.2874999940395355,0.3986135119149829
23,0.0004,4.5585e-06,4,280.0,969.0,174.0,497.0,0.6505208611488342,0.6167401075363159,0.36036035418510437,0.45491469970217824
24,0.0004,4.5585e-06,5,261.0,1016.0,124.0,519.0,0.6651041507720947,0.6779220700263977,0.3346153795719147,0.44806864552649117
25,0.0004,4.5585e-06,6,281.0,1022.0,134.0,483.0,0.6786458492279053,0.6771084070205688,0.3678010404109955,0.4766751097733162
26,0.0004,4.5585e-06,7,271.0,1078.0,109.0,462.0,0.7026041746139526,0.7131578922271729,0.36971351504325867,0.4869721142642758
27,0.0004,4.5585e-06,8,302.0,1057.0,110.0,451.0,0.707812488079071,0.7330096960067749,0.4010624289512634,0.518454979698918
28,0.0004,4.5585e-06,9,349.0,1011.0,141.0,419.0,0.7083333134651184,0.7122448682785034,0.4544270932674408,0.5548489315252023
29,0.0004,4.5585e-06,10,326.0,1059.0,110.0,425.0,0.7213541865348816,0.747706413269043,0.434087872505188,0.549283918702059
30,0.0004,4.5585e-06,11,376.0,968.0,165.0,411.0,0.699999988079071,0.6950092315673828,0.47776365280151367,0.5662650443202901
31,0.0004,4.5585e-06,12,369.0,990.0,158.0,403.0,0.707812488079071,0.7001897692680359,0.47797927260398865,0.568129364604453
32,0.0004,4.5585e-06,13,412.0,974.0,156.0,378.0,0.721875011920929,0.7253521084785461,0.5215190052986145,0.606774665321416
33,0.0004,4.5585e-06,14,364.0,1044.0,117.0,395.0,0.7333333492279053,0.7567567825317383,0.4795784056186676,0.5870968171166674
34,0.0004,4.5585e-06,15,438.0,973.0,147.0,362.0,0.7348958253860474,0.7487179636955261,0.5475000143051147,0.632491035055618
35,0.0004,4.5585e-06,16,432.0,969.0,175.0,344.0,0.729687511920929,0.7116968631744385,0.5567010045051575,0.6247288557279392
36,0.0004,4.5585e-06,17,403.0,1015.0,139.0,363.0,0.7385416626930237,0.7435424327850342,0.5261096358299255,0.6162079012533925
37,0.0004,4.5585e-06,18,427.0,974.0,142.0,377.0,0.729687511920929,0.7504393458366394,0.5310945510864258,0.6219955915591455
38,0.0004,4.5585e-06,19,467.0,971.0,162.0,320.0,0.7489583492279053,0.7424483299255371,0.5933926105499268,0.6596045046487342
39,0.0004,4.5585e-06,20,449.0,989.0,144.0,338.0,0.7489583492279053,0.7571669220924377,0.5705209374427795,0.6507246315652241
40,0.0006,9.5328e-06,1,94.0,1058.0,100.0,668.0,0.6000000238418579,0.4845360815525055,0.12335958331823349,0.19665271551144708
41,0.0006,9.5328e-06,2,124.0,1078.0,84.0,634.0,0.6260416507720947,0.5961538553237915,0.16358838975429535,0.25672876413344675
42,0.0006,9.5328e-06,3,188.0,1067.0,109.0,556.0,0.6536458134651184,0.6329966187477112,0.2526881694793701,0.3611911712005761
43,0.0006,9.5328e-06,4,199.0,1079.0,93.0,549.0,0.6656249761581421,0.681506872177124,0.2660427689552307,0.38269228410331474
44,0.0006,9.5328e-06,5,358.0,968.0,140.0,454.0,0.690625011920929,0.718875527381897,0.4408867061138153,0.5465648814945249
